ול סחיי,ראיות אלקטרוניות : 1,סדר דין פלילי : 1
הנשה ראוני,סדר דין פלילי : 1
החטבא תכרעמ,מדיניות הפרטיות : 1
לארשי הרטשמ,פייסבוק : 1
מובלא ההיז,פייסבוק : 1
הסיפת ),ראיות אלקטרוניות : 1,סדר דין פלילי : 1
הלעפה ול,ראיות אלקטרוניות : 1
רבח מייפרגוטפירק,פשעי מחשב : 1,סדר דין פלילי : 1
ללוכ עדימ,דעות : 1
'הנווכ'ל תובישח,זכויות יוצרים : 1
פתיש בדנתמ,זכויות יוצרים : 1
ריזחה לע,ראיות אלקטרוניות : 1,סדר דין פלילי : 1
וליפא לש,מדיניות הפרטיות : 1
העיבת אשנ,פטנטים : 1
נורסמ בתכמ,פייסבוק : 1
יטפשמ כילה,מדיניות הפרטיות : 1
תושיא הענצ,דעות : 1
טלחוה נוחטב,מדיניות הפרטיות : 1
תופתתתשהב משאנ,סדר דין פלילי : 1
תוישיא לע,דעות : 1
דצ הארנ,דעות : 1
דרשמ מיקה,פייסבוק : 1
הרבח ידדצ,פטנטים : 1
טירטס לווה,פייסבוק : 1
כמסמ תיברמ,פטנטים : 2
רזעילא נב,פייסבוק : 1
השקב העדוה,פטנטים : 2
שמתשמ היווח,זכויות יוצרים : 1
טוביבורגו נוילימ,זכויות יוצרים : 1
ניד דגונ,דעות : 1
העידי שיא,מדיניות הפרטיות : 1
רישכמ ריאשה,ראיות אלקטרוניות : 1
דוביע סכנ,פטנטים : 1
) פייט,ראיות אלקטרוניות : 1
הכשל שאר,ראיות אלקטרוניות : 1,דעות : 1
"ילבמ """,ראיות אלקטרוניות : 1,סדר דין פלילי : 1
דעוי DI,מדיניות הפרטיות : 1
הרפה נעט,פייסבוק : 1,זכויות יוצרים : 2
תוניגה ריבס,דעות : 1
רפסומ המוד,רגולציה וממשל : 1
עבש ראב,פשעי מחשב : 1,סדר דין פלילי : 1
הדעו הקד,רגולציה וממשל : 2
שמתשמ היגולונכט,פייסבוק : 1
תינימ פקתוה,ראיות אלקטרוניות : 1
רצי תוכז,ראיות אלקטרוניות : 1,פייסבוק : 1,זכויות יוצרים : 8
תרגסמ הנש,פשעי מחשב : 2
אלמ השיג,סדר דין פלילי : 1
המכסה נוצר,מדיניות הפרטיות : 1
"דעונ """,סדר דין פלילי : 1
נחב תרושקת,פייסבוק : 1
האצמה איצמה,פטנטים : 1
יזיפ רסמ,ראיות אלקטרוניות : 1
לווה קנע,פייסבוק : 1
הנורוקה הפגמ,פטנטים : 1
ינורטקלא תוהדזה,פטנטים : 1
יטרפ רמש,מדיניות הפרטיות : 1
"יזוחמ ש""מהיב",ראיות אלקטרוניות : 4,פשעי מחשב : 1,סדר דין פלילי : 2
הרידח רישכמ,ראיות אלקטרוניות : 1,סדר דין פלילי : 1
) לוכשא,פייסבוק : 1,זכויות יוצרים : 1
טפוש מולש,ראיות אלקטרוניות : 1,פייסבוק : 2,זכויות יוצרים : 2
נכתנ אל,ראיות אלקטרוניות : 1
רצוי תוכז,זכויות יוצרים : 1
רקחמ חותינ,מדיניות הפרטיות : 1
לע ניוקטיב,פשעי מחשב : 1
בוציע מגדמ,פטנטים : 1
טלב רבד,דעות : 1
רסאמ הנש,פשעי מחשב : 3,סדר דין פלילי : 2
ppAstahW נורסמ,פייסבוק : 1
תולהנתה נחב,פייסבוק : 1
פקתוה שקיב,ראיות אלקטרוניות : 1
נאשה'ג רסאנ,ראיות אלקטרוניות : 1,סדר דין פלילי : 1
מייק הדעו,רגולציה וממשל : 1
נמז מה,ראיות אלקטרוניות : 1
יטרפ הרידח,דעות : 1
) תישיא,מדיניות הפרטיות : 1
דרמ טפוש,פייסבוק : 1,זכויות יוצרים : 1
תומימע ותס,דעות : 1
לא הנידמ,רגולציה וממשל : 1
"ש""ב יזוחמ",ראיות אלקטרוניות : 1,פשעי מחשב : 3,סדר דין פלילי : 3
GRN רתא,דעות : 1
ניינע רודמ,מדיניות הפרטיות : 1
הסינכ מעתינורטקלא,פטנטים : 1
ער נושל,פייסבוק : 2
"[ ש""ב",ראיות אלקטרוניות : 1,פשעי מחשב : 1,סדר דין פלילי : 2
בר מייח,מדיניות הפרטיות : 1
ניע הבינג,זכויות יוצרים : 1
יוצמ נכש,ראיות אלקטרוניות : 1,סדר דין פלילי : 1
הדועת תוהדזה,פטנטים : 2
ורפה ),פטנטים : 1
דודיח כרוצ,רגולציה וממשל : 1
מיבאשמ תלעב,זכויות יוצרים : 1
תעבתשקיבש תוריש,מדיניות הפרטיות : 1
מלוש רפוכ,פשעי מחשב : 1
תוהמ הניש,פשעי מחשב : 1
סרטניא שומימ,דעות : 1
חרזא תוהז,רגולציה וממשל : 1
קפיס קיספה,זכויות יוצרים : 1
תודבועה ),ראיות אלקטרוניות : 1,סדר דין פלילי : 1,זכויות יוצרים : 2
- לארשי,רגולציה וממשל : 1
רתי ניב,רגולציה וממשל : 1,פייסבוק : 1
תכרעמ ביבס,פייסבוק : 1
ניא עקפ,מדיניות הפרטיות : 1
רסמנ בלושמ,פשעי מחשב : 1
מצמצ עדימ,מדיניות הפרטיות : 1
שי עדימ,מדיניות הפרטיות : 1
רערע ול,פשעי מחשב : 1
העצה הקד,רגולציה וממשל : 1
הדובע ניד,סדר דין פלילי : 1
דבלב יטסיטטס,מדיניות הפרטיות : 1
לצינ דרז,פשעי מחשב : 1
מיווהמו תורחתה,פטנטים : 1
קובסייפה דומע,זכויות יוצרים : 2
הארתה בתכמ,זכויות יוצרים : 1
הווראסמ אאלע,ראיות אלקטרוניות : 2
טטיצ (,דעות : 1
עדי אל,מדיניות הפרטיות : 1
אל היה,רגולציה וממשל : 1
העישפ לופיט,סדר דין פלילי : 1
השיג טלחוה,מדיניות הפרטיות : 1
הקיקח רש,רגולציה וממשל : 2
ניינק תוכז,זכויות יוצרים : 1
שגוה -,דעות : 1
רשקב פסונ,פשעי מחשב : 1
ישילש מוי,פייסבוק : 1
עבק הינרופילק,פטנטים : 1
וצ נתמ,ראיות אלקטרוניות : 3
תוריש קפיס,זכויות יוצרים : 1,מדיניות הפרטיות : 1
רבחתה אל,מדיניות הפרטיות : 1
שקיב ],סדר דין פלילי : 1
לביק ילבמ,רגולציה וממשל : 1
תיב יליזרב,פשעי מחשב : 1
ראוני -,סדר דין פלילי : 1
עדימ קלח,מדיניות הפרטיות : 1
הרוה טופיש,מדיניות הפרטיות : 1
ידכ שמתשה,מדיניות הפרטיות : 1
עבות הייפצ,פייסבוק : 1
תעבתנ רתא,זכויות יוצרים : 1
ראוד הבותכ,דעות : 1,מדיניות הפרטיות : 1
רתא שמתשמ,מדיניות הפרטיות : 1
הנגה קוחובש,מדיניות הפרטיות : 1
תסנכ הקיקח,רגולציה וממשל : 1
ררע הדבוע,ראיות אלקטרוניות : 1,סדר דין פלילי : 1
הייריע הקד,זכויות יוצרים : 1
בריס דיחי,דעות : 1
ירוקמ לעב,ראיות אלקטרוניות : 1
""" נגד",פייסבוק : 1
לובג גישה,סדר דין פלילי : 1
נגה כלה,מדיניות הפרטיות : 1
מד מוכס,פשעי מחשב : 1
יעוצקמ מליצ,זכויות יוצרים : 1
ניע טלב,דעות : 1
"לש ל""ז",זכויות יוצרים : 1
וגול תוכז,זכויות יוצרים : 1
ניב נוזיא,ראיות אלקטרוניות : 1
נתינ פקות,פטנטים : 1
סנק דרז,פשעי מחשב : 1
הלשממ מוריח,רגולציה וממשל : 1
נד רמא,רגולציה וממשל : 1
הקחתה מיבאשמ,זכויות יוצרים : 1
טרפב טפוש,דעות : 1
כילה נד,ראיות אלקטרוניות : 1
יחרזא כילה,ראיות אלקטרוניות : 3
טנרטניא נפדפד,מדיניות הפרטיות : 1
ניא הקד,ראיות אלקטרוניות : 1,סדר דין פלילי : 1,דעות : 1
עבות ניל,פייסבוק : 1
נויד תודע,פטנטים : 1
הצובק סנוא,ראיות אלקטרוניות : 1,סדר דין פלילי : 1
כייש טנטפ,פטנטים : 1
רישכמ caM,פטנטים : 1
רתע ריבעה,סדר דין פלילי : 1
השקב ],ראיות אלקטרוניות : 1,סדר דין פלילי : 1
עדי רזענ,רגולציה וממשל : 1,ראיות אלקטרוניות : 1,פשעי מחשב : 1,פייסבוק : 1,פטנטים : 1,סדר דין פלילי : 1,זכויות יוצרים : 1,דעות : 1,מדיניות הפרטיות : 1
שומיש תיבשה,פייסבוק : 1
רקובה מסרפ,דעות : 1
תטמשה כות,זכויות יוצרים : 1
ינחור ניינק,זכויות יוצרים : 1
תילגרמ מושיא,דעות : 1
ל הנש,פטנטים : 1
כישמה ידכ,מדיניות הפרטיות : 1
רתע הרטשמ,ראיות אלקטרוניות : 1,סדר דין פלילי : 1
לע העדוה,רגולציה וממשל : 1
משאנ בישה,ראיות אלקטרוניות : 1,סדר דין פלילי : 1
ונינדו ניול,פשעי מחשב : 1
תרושקת הרבח,פשעי מחשב : 2
פיעס אמגוד,דעות : 1
uridnaC -,רגולציה וממשל : 1
יתרקוי דיקפת,דעות : 1
הנוש ביכר,פטנטים : 1
טפוש הקד,דעות : 1
יאמדקא ליעפ,רגולציה וממשל : 1
החד בריס,פשעי מחשב : 1,סדר דין פלילי : 1
הנקת עצומ,פטנטים : 1
- ררוע,ראיות אלקטרוניות : 1,סדר דין פלילי : 1
) נמיה,פייסבוק : 1
נכ שיא,רגולציה וממשל : 1
בריס נופלט,ראיות אלקטרוניות : 1,סדר דין פלילי : 1
רחסמ נמיס,פטנטים : 2
דצ מש,מדיניות הפרטיות : 1
פוסב יאקירמא,פשעי מחשב : 1
נפד אצי,דעות : 1
תכרעמ הריצי,רגולציה וממשל : 1
דנלריא עדימ,פייסבוק : 1
לחר רבק,זכויות יוצרים : 2
בתכ אצמ,דעות : 1
טנרטניא עדימ,מדיניות הפרטיות : 1
חוקל תוהז,דעות : 1
כרוצ שי,רגולציה וממשל : 1
כוסכס ררועתה,פייסבוק : 1
( הדובע,סדר דין פלילי : 1
ירטמויבה עדימ,רגולציה וממשל : 1
ניב פסונ,פטנטים : 1
נטק העיבת,זכויות יוצרים : 1
הטויט רקובה,דעות : 1
יאשר ונחנאהזחתמ,מדיניות הפרטיות : 1
נופלט ניינע,ראיות אלקטרוניות : 1,סדר דין פלילי : 1
כ –,פשעי מחשב : 1
עבתנ דוע,זכויות יוצרים : 1
מליצ ריווא,זכויות יוצרים : 1
תוכז מאפס,זכויות יוצרים : 1
יקסע לבגה,פטנטים : 1
דחה תרגסמ,פשעי מחשב : 1
"ילכ """,רגולציה וממשל : 1
חטבא ניינעל,רגולציה וממשל : 1
עובק העינמ,זכויות יוצרים : 1
בשחמ משאנ,סדר דין פלילי : 2
שקיב ביוח,פייסבוק : 1
רומא מיעצמא,רגולציה וממשל : 1
מש לע,פייסבוק : 1
נמז שקומ,דעות : 1
הרבח ריבעה,רגולציה וממשל : 1
תכל קיחרה,רגולציה וממשל : 1
לע טנטפ,פטנטים : 1
רצעמ (,סדר דין פלילי : 1
""" ה'זנרב",פייסבוק : 1,זכויות יוצרים : 1
איצמה רש,פטנטים : 1
לטוהש ),פשעי מחשב : 1,סדר דין פלילי : 1
ינענצ תילגרמ,דעות : 1
נמז שמיש,רגולציה וממשל : 1
העדומ עבות,זכויות יוצרים : 1
מיא יוהיז,רגולציה וממשל : 1
הרבח יפסכ,זכויות יוצרים : 1
ינולפ (,ראיות אלקטרוניות : 1
נפוא ניסח,מדיניות הפרטיות : 1
סנכוה ורידנאקו,רגולציה וממשל : 1
תושר הקד,דעות : 2
הוונ יפא,ראיות אלקטרוניות : 1,דעות : 1
"טפוש ש""ב",פשעי מחשב : 1
אוה התא,מדיניות הפרטיות : 1
הייגוס הנושארל,ראיות אלקטרוניות : 1
הילע ליטה,פייסבוק : 1
) טאיח,זכויות יוצרים : 1
רש רעס,פייסבוק : 1
תונורקע משוי,מדיניות הפרטיות : 1
לע עבתנ,פייסבוק : 1
נקויד מוליצ,פייסבוק : 1,זכויות יוצרים : 1
פקות קוח,רגולציה וממשל : 1
iW בבש,פטנטים : 1
חתיפ מינפ,פייסבוק : 1
עבות מסרפ,פייסבוק : 1,זכויות יוצרים : 1
) הווראסמ,ראיות אלקטרוניות : 2
תשר שמתשה,רגולציה וממשל : 1
נחלוש לע,רגולציה וממשל : 1
עגפנ שקיב,סדר דין פלילי : 1
ירסומ תוכז,זכויות יוצרים : 1
נמז נכתנ,ראיות אלקטרוניות : 1
הרוזנצ המיסח,פייסבוק : 1
עבתנ מסרפ,פייסבוק : 1
מאתהב לעפ,פייסבוק : 1
יטרפ (,מדיניות הפרטיות : 1
שמתשה דדוע,מדיניות הפרטיות : 1
ו רפסומ,רגולציה וממשל : 1
הטויט יניס,רגולציה וממשל : 1
תשמתשמהדקוממ מוסרפ,פייסבוק : 1
- מוצמצ,דעות : 1
הנפ נכ,מדיניות הפרטיות : 1
חוויד צראה,דעות : 1
ניל ידגנ,פייסבוק : 1
ניא דוע,דעות : 1
רחסמ דרשמ,רגולציה וממשל : 1
שקיב יטרפ,רגולציה וממשל : 1
( בישמ,ראיות אלקטרוניות : 1
מסרפ ppAstahW,פייסבוק : 2
""" עדימ",רגולציה וממשל : 1,דעות : 3
רתא יוצמ,מדיניות הפרטיות : 1
ינרע ראשנ,פטנטים : 1
רשוא הנש,פטנטים : 1
( רקח,ראיות אלקטרוניות : 1
ביבס ררועתה,דעות : 1
עידוה קובסייפ,פייסבוק : 2
קספנ יערד,זכויות יוצרים : 1
שיא עדימ,רגולציה וממשל : 4,פייסבוק : 1,דעות : 1
- ניד,דעות : 1
נופלט משאנ,ראיות אלקטרוניות : 1,סדר דין פלילי : 1
שופיח רצעמ,סדר דין פלילי : 1
ררוגתה עבתנ,פייסבוק : 1
די -,ראיות אלקטרוניות : 1
לפא קפיס,פטנטים : 1
רשפא דוע,פייסבוק : 1
הנומת לא,רגולציה וממשל : 1
קזנ ענמ,מדיניות הפרטיות : 1
תעבתנ לדגמ,זכויות יוצרים : 1
ענמ ידכ,מדיניות הפרטיות : 1
לש ניינע,מדיניות הפרטיות : 1
"מענ ר""וי",פייסבוק : 1,זכויות יוצרים : 1
עדימ חטבא,רגולציה וממשל : 2
בצמ תושיא,דעות : 1
מש נעט,דעות : 1
הצפה המרופטלפ,זכויות יוצרים : 1
הליחת תוהז,מדיניות הפרטיות : 1
( רצי,זכויות יוצרים : 2
כמסמ הקד,רגולציה וממשל : 1
ככ לש,ראיות אלקטרוניות : 1
לע השגוהש,פטנטים : 1
תייגולונכט בורק,פייסבוק : 1
יוליג הייגוס,ראיות אלקטרוניות : 1
פסונב נוילימ,פשעי מחשב : 1
( רויצ,זכויות יוצרים : 1
נמז משאנ,סדר דין פלילי : 1
רוקמ מסרפתה,פייסבוק : 1,זכויות יוצרים : 1
[ רש,רגולציה וממשל : 1
היגולופרומ תוניגה,שדי תרומות : 1
נמז תשר,פייסבוק : 1
"ב""הרא רחסמ",פטנטים : 1
תודע העימש,פטנטים : 1
תוחפ האירק,רגולציה וממשל : 4,ראיות אלקטרוניות : 1,פשעי מחשב : 4,פייסבוק : 1,פטנטים : 7,סדר דין פלילי : 1,זכויות יוצרים : 1
הרקמ ),מדיניות הפרטיות : 1
- רזחוש,ראיות אלקטרוניות : 1
הריד נינב,פייסבוק : 1
eugaeL reimerP,דעות : 1
ציפה חוקל,דעות : 1
יוהיז תייגולונכטב,פייסבוק : 1
ecnerefnoC oediV,ראיות אלקטרוניות : 1
נוקית כ,רגולציה וממשל : 1
די הוונ,ראיות אלקטרוניות : 1
קובסייפ גיאדה,פייסבוק : 1
דמאנ תוריש,זכויות יוצרים : 1
עבות ינחור,זכויות יוצרים : 1
בושיי ימוקמ,פייסבוק : 1
פסונ uridnaC,רגולציה וממשל : 1
) הליהק,זכויות יוצרים : 1
ללכ אל,דעות : 1
לוהינ עישרה,פשעי מחשב : 1,סדר דין פלילי : 1
יגולונכט ילכ,מדיניות הפרטיות : 1
כשמ שומיש,זכויות יוצרים : 1
טפוש נטק,זכויות יוצרים : 1
תורשפא לקש,פייסבוק : 1
נכ רתא,מדיניות הפרטיות : 1
נד טפשמ,ראיות אלקטרוניות : 1
קספ (,ראיות אלקטרוניות : 1,פשעי מחשב : 1,פייסבוק : 4,זכויות יוצרים : 6
הוונ מדיק,דעות : 1
נמז רבח,פשעי מחשב : 1,סדר דין פלילי : 1
ררועתה ניינע,דעות : 1
"- ת""מ",ראיות אלקטרוניות : 1,סדר דין פלילי : 1
רדסה עבק,רגולציה וממשל : 1
יאנותיע לשממ,רגולציה וממשל : 1
שדוח פוסב,זכויות יוצרים : 1
פס יאנת,רגולציה וממשל : 1
דול -,ראיות אלקטרוניות : 2,זכויות יוצרים : 1
יפא השרפ,ראיות אלקטרוניות : 1
פקיה רבח,פשעי מחשב : 1
נופלט נוכנ,ראיות אלקטרוניות : 1
טפוש תושר,דעות : 1
עבשוה רבח,פטנטים : 1
עדימ לע,רגולציה וממשל : 2
עבות מש,פייסבוק : 1
רבח כייש,פשעי מחשב : 2,סדר דין פלילי : 1
וגודרב לארשי,זכויות יוצרים : 1
"נוילע ש""מהיב",ראיות אלקטרוניות : 4,פשעי מחשב : 1,סדר דין פלילי : 2
ניינע הטלחה,ראיות אלקטרוניות : 1
העדומ קיתע,זכויות יוצרים : 1
בשחוממ היצקילפא,פשעי מחשב : 1
יקסע בשחמ,ראיות אלקטרוניות : 1,סדר דין פלילי : 1
פשחנ יתלשממ,רגולציה וממשל : 1
שדח יצוביק,דעות : 1
ותונפב שיגדה,רגולציה וממשל : 1
ננכת משאנ,פשעי מחשב : 1
לע ררע,ראיות אלקטרוניות : 3,סדר דין פלילי : 3
/ {,דעות : 1
הרבעה תעב,רגולציה וממשל : 1
תיב הקד,ראיות אלקטרוניות : 1,פשעי מחשב : 3,סדר דין פלילי : 2
נמז ער,פייסבוק : 1
הגנ טפוש,סדר דין פלילי : 1
לע רקב,מדיניות הפרטיות : 1
תלייח תויה,ראיות אלקטרוניות : 1
נמז פיעס,דעות : 1
מסרפתה מוליצ,פייסבוק : 1,זכויות יוצרים : 1
נגומ שורד,זכויות יוצרים : 1
שגוה העיבת,פטנטים : 1
הנש חוויד,דעות : 1
לביק רתע,ראיות אלקטרוניות : 1,סדר דין פלילי : 2
מויה רשיא,רגולציה וממשל : 1
הרוה ילארדפ,סדר דין פלילי : 1
השיג לביק,סדר דין פלילי : 1
הקיסומ נגינ,זכויות יוצרים : 1
הפיקת הריבע,סדר דין פלילי : 1
מוצמצ קוח,דעות : 1
משאנ בצוה,סדר דין פלילי : 1
) נייט,פשעי מחשב : 1,סדר דין פלילי : 1
לע עדימ,רגולציה וממשל : 1
מסרפתה הטויט,דעות : 1
תוברל חתיפ,פייסבוק : 1
כרד ניא,דעות : 1
טושפ רתא,מדיניות הפרטיות : 1
T&TA תרושקת,פשעי מחשב : 1
"תעבות """,פייסבוק : 1
הרזחה ררוע,ראיות אלקטרוניות : 1,סדר דין פלילי : 1
מסרפ רשק,זכויות יוצרים : 1
השירד העיבת,מדיניות הפרטיות : 1
שמתשה תורשפא,פטנטים : 1
העדוה רוא,דעות : 1
ניפצה המסיס,מדיניות הפרטיות : 1
לת -,פשעי מחשב : 1
תוהז תמיא,מדיניות הפרטיות : 1
בדנתמ שפיח,זכויות יוצרים : 1
נתנ הבוח,רגולציה וממשל : 1
נכדע קחמ,מדיניות הפרטיות : 1
- לת,ראיות אלקטרוניות : 1
נייצ יטרפ,רגולציה וממשל : 1
לוכשא דרמ,פייסבוק : 1,זכויות יוצרים : 1
רידגה לוכי,מדיניות הפרטיות : 1
הנה נעט,דעות : 1
טוביבורג הקד,זכויות יוצרים : 1
הזכ הרקמב,מדיניות הפרטיות : 1
רלסכו בקעי,זכויות יוצרים : 1
רוכז לטוה,פשעי מחשב : 1,סדר דין פלילי : 1
לביק לוכי,מדיניות הפרטיות : 1
רשיא הקיקח,רגולציה וממשל : 1
לארשי הסינכ,רגולציה וממשל : 1
העדוה יטרפ,מדיניות הפרטיות : 1
רגאמ לעב,דעות : 1
הארוה נקית,סדר דין פלילי : 1
תרחא הרוה,מדיניות הפרטיות : 1
הארתה נתמ,פטנטים : 1
פיסוה עדימ,רגולציה וממשל : 1
mocdaorB -,פטנטים : 1
OSN העדוה,רגולציה וממשל : 1
שנוע לטוה,פשעי מחשב : 1
רחסמ טנרטניא,דעות : 1
בירק דעלג,רגולציה וממשל : 1
"ת""ה {",ראיות אלקטרוניות : 1
ככ יזכרמ,רגולציה וממשל : 1
נויד מויק,פטנטים : 1
בחרומ היגולופרומ,שדי תרומות : 1
יוליג נוכנ,ראיות אלקטרוניות : 1
תכרעמ השיג,פשעי מחשב : 1
נמז מושיר,פטנטים : 1
תורחתה ניד,פטנטים : 1
ליגר היגולופרומ,שדי תרומות : 1
נוקית הסינכ,פטנטים : 2
ירוביצ פוג,זכויות יוצרים : 1
רמשנ ניא,מדיניות הפרטיות : 1
שיגה יללכ,פטנטים : 1
נכ רייד,פייסבוק : 1
הנכות קפיס,רגולציה וממשל : 1
עוריא הנגפה,פייסבוק : 1
מליצ אל,פייסבוק : 1,זכויות יוצרים : 1
הנוי הליחת,פטנטים : 1
דיקפת ריכב,דעות : 1
מוסרפ רושרש,פייסבוק : 1
תוצרא קנב,פשעי מחשב : 1
יטרפ תוינידמ,מדיניות הפרטיות : 3
ררוע השקב,ראיות אלקטרוניות : 1,סדר דין פלילי : 1
הקד תוחפ,רגולציה וממשל : 4,ראיות אלקטרוניות : 1,פשעי מחשב : 4,פייסבוק : 1,פטנטים : 7,סדר דין פלילי : 1,זכויות יוצרים : 1
שבח הדסק,סדר דין פלילי : 1
נמז מאתהב,פייסבוק : 1
חרב אל,דעות : 1
דגונ אל,דעות : 1
הנש שולש,סדר דין פלילי : 1
) לחר,זכויות יוצרים : 1
מש רודיש,דעות : 1
קר שי,דעות : 1
נגינ רשפא,זכויות יוצרים : 1
""" הרדגה",רגולציה וממשל : 1,דעות : 1
בישה (,ראיות אלקטרוניות : 2
כרעמ רסמנ,פשעי מחשב : 1
) ויתס,פייסבוק : 1
מושיר השקב,פטנטים : 1
דיינה נופלט,ראיות אלקטרוניות : 1,סדר דין פלילי : 1
( נוג,דעות : 1
יניס רוטלוגר,רגולציה וממשל : 1
המכסה שקיב,פייסבוק : 1
רתיא מושיר,מדיניות הפרטיות : 1
נועדג טפשמ,רגולציה וממשל : 1,פייסבוק : 1
הנומת תולקב,פייסבוק : 1
יפקתה רבייס,רגולציה וממשל : 1
הרטמ -,רגולציה וממשל : 1
רומח קזנ,מדיניות הפרטיות : 1
ycavirP אמגוד,מדיניות הפרטיות : 1
ראת פקות,רגולציה וממשל : 1
היגולונכט טפשמ,דעות : 1
( אשונ,פייסבוק : 1
המגמ רוא,פטנטים : 1
יולת איה,מדיניות הפרטיות : 1
דמעמ מדא,דעות : 1
שמתשה שופיח,מדיניות הפרטיות : 1
תינבת הקיחמ,פייסבוק : 1
הוורוא חרב,דעות : 1
קפיס כישמה,מדיניות הפרטיות : 1
טסופ לע,פייסבוק : 1
העט נעט,זכויות יוצרים : 1
פלד לליה,דעות : 1
תואירב בצמ,דעות : 1
נתנ אל,זכויות יוצרים : 1
ssorC גוס,מדיניות הפרטיות : 1
עדימ פוסיא,רגולציה וממשל : 1
אבוה רערע,פשעי מחשב : 1
"ל""אוד תבותכת",פייסבוק : 1
שמתשה תעבתנ,פייסבוק : 1,זכויות יוצרים : 1
שקומ רבעמ,דעות : 1
רדס הדוקפ,סדר דין פלילי : 1
נמז סרטניא,דעות : 1
בשחמ מיתעל,מדיניות הפרטיות : 1
ללה הלוח,פשעי מחשב : 2
נעט בויטוי,זכויות יוצרים : 1
נגה בחרומ,שדי תרומות : 1
- עבתנ,זכויות יוצרים : 1
לע לקה,פטנטים : 2
הרבח וצ,ראיות אלקטרוניות : 2
מוסרפ אשונ,פייסבוק : 1
סרטניא לעפ,רגולציה וממשל : 1
רישכמ ריזחה,ראיות אלקטרוניות : 4,סדר דין פלילי : 1
נגמ יטרפ,דעות : 1
כמסומ נמייקתהבש,סדר דין פלילי : 1
זעוה תרושקת,פייסבוק : 1
עדימ סיסב,דעות : 1
תוריש שמתשה,זכויות יוצרים : 1
טלחוה נפוא,מדיניות הפרטיות : 1
הרקמב רתא,מדיניות הפרטיות : 1
נעט עבתנ,פייסבוק : 1,זכויות יוצרים : 1
אל הקד,סדר דין פלילי : 1
לע נגמ,דעות : 1
רפה תרצות,פטנטים : 1
משיי רתא,מדיניות הפרטיות : 1
תנגוה אל,פטנטים : 1
היחנה הטויט,רגולציה וממשל : 1,דעות : 1
תיב טפוש,פשעי מחשב : 1
ידכ בורק,רגולציה וממשל : 1
לקה הנקת,פטנטים : 1
ללכב יתרבח,פייסבוק : 1
ניד כרוע,רגולציה וממשל : 1,ראיות אלקטרוניות : 2,פשעי מחשב : 1,פייסבוק : 1,פטנטים : 1,סדר דין פלילי : 1,זכויות יוצרים : 1,דעות : 2,מדיניות הפרטיות : 1
) זאד,זכויות יוצרים : 1
ילטיגיד הנומת,פייסבוק : 1
מעתינורטקלא הדועת,פטנטים : 1
"רזג ב""הרא",פשעי מחשב : 1
ריתה אל,ראיות אלקטרוניות : 1
הנקת הטויט,פטנטים : 2
הווקמ נפוא,פטנטים : 1
הנידמ בשות,פטנטים : 1
ניד טידרק,זכויות יוצרים : 1
חתפ הנמ,סדר דין פלילי : 1
אל בשחמ,מדיניות הפרטיות : 1
הבוח עדימ,מדיניות הפרטיות : 1
נמז מסרפ,דעות : 1
השקב מש,דעות : 1
וצ יוציפ,זכויות יוצרים : 1
חלצ אל,רגולציה וממשל : 1
לארשי מלצ,זכויות יוצרים : 1
( שנוע,פשעי מחשב : 1,סדר דין פלילי : 1
רחסמ כרצ,ראיות אלקטרוניות : 1
לליה רמוח,דעות : 1
) kaerFtnerroT,דעות : 1
הייחד הקד,ראיות אלקטרוניות : 1
הנש עבות,פייסבוק : 1
תורחת בושח,פטנטים : 1
להינ חא,זכויות יוצרים : 1
רמסמ עבק,ראיות אלקטרוניות : 1,סדר דין פלילי : 1
ננש העיבת,פייסבוק : 1
מינפחרב שמתשה,פטנטים : 1
רבק מחתמ,זכויות יוצרים : 1
קוח ?,דעות : 1
