נמוס נוקית,רגולציה וממשל : 1
קוח קספנ,זכויות יוצרים : 1
נתינ ניד,ראיות אלקטרוניות : 1
שומימ הרומת,דעות : 1
לע תישיא,מדיניות הפרטיות : 1
ידדצ -,פטנטים : 1
"טפוש צ""לשאר",פייסבוק : 2
כמסמ השגה,פטנטים : 2
פוסיא רומח,דעות : 1
מוחת הנשמ,פטנטים : 1
כרד היסור,ראיות אלקטרוניות : 1
תיב רישכמ,ראיות אלקטרוניות : 1
לובג גישה,סדר דין פלילי : 1
תוצרא קנב,פשעי מחשב : 1
עבות הקד,זכויות יוצרים : 1
? יטרפ,דעות : 1
טלב רבד,דעות : 1
תע תע,מדיניות הפרטיות : 1
תופתתתשהב משאנ,סדר דין פלילי : 1
חנומ פסוא,דעות : 1
רוערע הערכה,פשעי מחשב : 2,סדר דין פלילי : 2
- כ,רגולציה וממשל : 1,פשעי מחשב : 2
הסינכ קוח,רגולציה וממשל : 1
הקד תוחפ,רגולציה וממשל : 4,ראיות אלקטרוניות : 1,פשעי מחשב : 4,פייסבוק : 1,פטנטים : 7,סדר דין פלילי : 1,זכויות יוצרים : 1
ספוט הנפ,מדיניות הפרטיות : 1
העדוה ),רגולציה וממשל : 1
לארשי הרטשמ,פייסבוק : 1
טנטפ נחב,פטנטים : 1
ריזחה שי,ראיות אלקטרוניות : 2
"נוילע ש""מהיב",ראיות אלקטרוניות : 4,פשעי מחשב : 1,סדר דין פלילי : 2
הצובק סנוא,ראיות אלקטרוניות : 1,סדר דין פלילי : 1
שמתשה שיא,רגולציה וממשל : 1
פשחנ רשק,דעות : 1
בישה שי,ראיות אלקטרוניות : 1
בושיי ימוקמ,פייסבוק : 1
היחנה הטויט,רגולציה וממשל : 1,דעות : 1
( קובסייפ,פייסבוק : 1
"""תיברעה הרבחב",סדר דין פלילי : 1
נויד מויק,פטנטים : 1
יתרקוי דיקפת,דעות : 1
'דלונ בכוכ'ל,דעות : 1
תכרעמ ינורטקלא,פטנטים : 1
זאד (,זכויות יוצרים : 1
. מג,רגולציה וממשל : 1,ראיות אלקטרוניות : 1,פשעי מחשב : 1,פייסבוק : 1,פטנטים : 1,סדר דין פלילי : 1,זכויות יוצרים : 1,דעות : 1,מדיניות הפרטיות : 1
טפשמ רש,פייסבוק : 1
רתא צרפ,דעות : 1
רבק מחתמ,זכויות יוצרים : 1
רוויד המישר,מדיניות הפרטיות : 1
דבע נכות,פשעי מחשב : 1
צראה מוסרפ,דעות : 1
עקר נגד,פייסבוק : 1
נוקית מויה,רגולציה וממשל : 1
יאקירמא רחסמ,רגולציה וממשל : 1
מוקימ נותנ,ראיות אלקטרוניות : 2,דעות : 1
דעונ תישיא,מדיניות הפרטיות : 1
נורחא רושע,רגולציה וממשל : 1
ותס חנומ,דעות : 1
תכרעמ כמסמ,פטנטים : 2
המישר פסונ,רגולציה וממשל : 1
"תאזו ש""ב",פשעי מחשב : 1,סדר דין פלילי : 1
מרוג הלעפה,מדיניות הפרטיות : 1
ככ ניפצה,מדיניות הפרטיות : 1
רוא ינודז,פשעי מחשב : 1
השורג תיב,ראיות אלקטרוניות : 1
עובש הקד,פייסבוק : 1
dtL eugaeL,דעות : 1
- קספ,ראיות אלקטרוניות : 2,פשעי מחשב : 1,פייסבוק : 4,זכויות יוצרים : 6
נחב דיקפת,פייסבוק : 1
לדגמ 'הנווכ'ל,זכויות יוצרים : 1
"רבד """,פייסבוק : 1,זכויות יוצרים : 1
הנושארל שרדנ,ראיות אלקטרוניות : 1
תומימע ותס,דעות : 1
ניינע העידי,מדיניות הפרטיות : 1
ינענצ הזח,דעות : 1
יעוצקמ הרשכה,דעות : 1
הקחתה מיבאשמ,זכויות יוצרים : 1
קר שי,דעות : 1
עישרה תליא,פשעי מחשב : 1,סדר דין פלילי : 1
בשחמ מכח,ראיות אלקטרוניות : 1,סדר דין פלילי : 1
יזוחמ טפשמ,פשעי מחשב : 3,סדר דין פלילי : 2
תישיא ההיז,מדיניות הפרטיות : 3
מקוה הדעוהטרפב,פייסבוק : 1
– הנשה,פשעי מחשב : 1
חתפ הנמ,סדר דין פלילי : 1
רש הדעו,רגולציה וממשל : 2
השקב מש,דעות : 1
טסוגוא שדוח,רגולציה וממשל : 1
שיא עדימ,רגולציה וממשל : 4,פייסבוק : 1,דעות : 1
רבייס עוריא,רגולציה וממשל : 1
עדימ המכסה,רגולציה וממשל : 1
צוחנ עדימ,מדיניות הפרטיות : 1
שיא רוזא,מדיניות הפרטיות : 1
נכות רטונ,מדיניות הפרטיות : 1
כלה עייס,מדיניות הפרטיות : 1
רסמנ דוע,פשעי מחשב : 1
) ויתס,פייסבוק : 1
לביק לוכי,מדיניות הפרטיות : 1
הלש דיינ,ראיות אלקטרוניות : 1
הצעומ תוריחב,פייסבוק : 1
מסרפ מינכרצ,פטנטים : 1
רדס הדוקפ,סדר דין פלילי : 1
נפדפד אמגוד,מדיניות הפרטיות : 1
ללכב יתרבח,פייסבוק : 1
אל רתוה,דעות : 1
תוינידמ הארוה,מדיניות הפרטיות : 1
נוכנ וצ,ראיות אלקטרוניות : 1
ילטיגיד הנומת,פייסבוק : 1
רחסמ דרשמ,רגולציה וממשל : 1
הפיח מולש,ראיות אלקטרוניות : 1,סדר דין פלילי : 1
מסרפ הנש,זכויות יוצרים : 1
oediV -,ראיות אלקטרוניות : 1
) ונינדו,פשעי מחשב : 1
עובשה פשחנ,רגולציה וממשל : 1
לע רתי,מדיניות הפרטיות : 1
תעבות הקד,פייסבוק : 1
תונמא פסוא,זכויות יוצרים : 1
תולהנתה נחב,פייסבוק : 1
חרב אל,דעות : 1
חנומ קוח,רגולציה וממשל : 1
להונ הינרופילק,פטנטים : 1
תוכז רחא,זכויות יוצרים : 1
האירק תורמל,דעות : 1
מוי עריא,פשעי מחשב : 1
עדימ החטבא,מדיניות הפרטיות : 1
יאשר ונחנאהזחתמ,מדיניות הפרטיות : 1
[ דול,ראיות אלקטרוניות : 2
מוכס רסמנ,פשעי מחשב : 1
הערכה ],פשעי מחשב : 1,סדר דין פלילי : 1
הרפה נעט,פייסבוק : 1,זכויות יוצרים : 2
ה (,פטנטים : 1
רסאמ תוריש,פשעי מחשב : 1
שכר וגול,זכויות יוצרים : 1
טפוש הפיח,ראיות אלקטרוניות : 1,סדר דין פלילי : 1
נמז חתפנ,ראיות אלקטרוניות : 1,סדר דין פלילי : 1
תורחת מיווהמו,פטנטים : 1
רעצמל רסא,דעות : 1
ישיא קובסייפה,זכויות יוצרים : 1
אל דוע,מדיניות הפרטיות : 1
הנפ נוצר,מדיניות הפרטיות : 1
העיבק (,רגולציה וממשל : 1
היאר הגשה,סדר דין פלילי : 1
אל זאמ,דעות : 1
נמז צמוא,דעות : 1
רחוס נכרצ,פשעי מחשב : 1
עבות הייפצ,פייסבוק : 1
""" ה'זנרב",פייסבוק : 1,זכויות יוצרים : 1
הלמ תישיא,מדיניות הפרטיות : 1
רמש ),מדיניות הפרטיות : 1
השגה תכרעמ,פטנטים : 2
יזוחמ ניד,פשעי מחשב : 1,זכויות יוצרים : 1
אל קוח,דעות : 1
iW בבש,פטנטים : 1
זכרמ דבוע,פשעי מחשב : 1
לע הרו,ראיות אלקטרוניות : 1,סדר דין פלילי : 1
יערד הירא,זכויות יוצרים : 1
רש עידוה,פייסבוק : 1
הנש חול,זכויות יוצרים : 1
; -,ראיות אלקטרוניות : 1,סדר דין פלילי : 1
תולעפתה ררוע,דעות : 1
שמתשמ רשפא,פייסבוק : 1
- הלמר,זכויות יוצרים : 1
ותונפב שיגדה,רגולציה וממשל : 1
מג פרטצה,רגולציה וממשל : 1,ראיות אלקטרוניות : 1,פשעי מחשב : 1,פייסבוק : 1,פטנטים : 1,סדר דין פלילי : 1,זכויות יוצרים : 1,דעות : 1,מדיניות הפרטיות : 1
תודע העימש,פטנטים : 1
תישיא ההוזמ,מדיניות הפרטיות : 1
דוביע הקדצה,פייסבוק : 1
רומח יאנת,דעות : 1
תושר נווקמ,פטנטים : 1
- iW,פטנטים : 1
ביבס ררועתה,דעות : 1
הבינג החכוה,פשעי מחשב : 1,סדר דין פלילי : 1
הריסמ תעב,מדיניות הפרטיות : 1
ההיז DI,מדיניות הפרטיות : 1
נכדע נמיהמ,רגולציה וממשל : 1,ראיות אלקטרוניות : 1,פשעי מחשב : 1,פייסבוק : 1,פטנטים : 1,סדר דין פלילי : 1,זכויות יוצרים : 1,דעות : 1,מדיניות הפרטיות : 1
שגוה שקיב,ראיות אלקטרוניות : 1
לארשי מג,פייסבוק : 1
קובסייפ הקד,פייסבוק : 1
רשיא הקיקח,רגולציה וממשל : 1
רתוה עבק,דעות : 1
ככ העדומ,זכויות יוצרים : 1
עיצה מוליצ,זכויות יוצרים : 1
הבוגת הקד,פייסבוק : 1
רפיס טוביבורג,זכויות יוצרים : 1
תושר השקב,ראיות אלקטרוניות : 1,פטנטים : 1
סיסב בנג,דעות : 1
עבותל ניד,זכויות יוצרים : 1
' משאנ,סדר דין פלילי : 1
שקיב היחנה,דעות : 1
שקיב רלולסה,ראיות אלקטרוניות : 2
נד דנלריא,פייסבוק : 1
שאר נופלט,ראיות אלקטרוניות : 1
חרב רבכ,דעות : 1
נעט תשמתשמהדקוממ,פייסבוק : 1
מיקה לדנ,פייסבוק : 1
רומא מיעצמא,רגולציה וממשל : 1
תיב יליזרב,פשעי מחשב : 1
העדוה רוא,דעות : 1
בשחמ הנפ,מדיניות הפרטיות : 1
נייט סכלא,פשעי מחשב : 1,סדר דין פלילי : 1
ללוכ עדימ,דעות : 1
לארשי הסינכ,רגולציה וממשל : 1
) פייט,ראיות אלקטרוניות : 1
מ רתויב,פשעי מחשב : 1
"הדוה """,פשעי מחשב : 1
נמז תוכז,זכויות יוצרים : 1
מוי נד,רגולציה וממשל : 1
לע הטוב,פייסבוק : 1
הלועפ רידסה,רגולציה וממשל : 1
קובסייפ הרוזנצ,פייסבוק : 1
נויד ניב,פטנטים : 1
מסרפתה הטויט,דעות : 1
נכ שיא,רגולציה וממשל : 1
תודבועה ),ראיות אלקטרוניות : 1,סדר דין פלילי : 1,זכויות יוצרים : 2
ליטה תורשפא,פייסבוק : 1
ללכ אל,דעות : 1
מליג לע,רגולציה וממשל : 1
דצ קסע,זכויות יוצרים : 1
יקסע לבגה,פטנטים : 1
רטוש כמסומ,סדר דין פלילי : 1
'חאו ררוע,ראיות אלקטרוניות : 1,סדר דין פלילי : 1
כשמ שומיש,זכויות יוצרים : 1
עבטמ פלא,פשעי מחשב : 2,סדר דין פלילי : 1
חונעיפה תלוכי,סדר דין פלילי : 1
עוריא קסע,רגולציה וממשל : 1
ppAstahW נורסמ,פייסבוק : 1
הנש הנוי,פטנטים : 1
תג -,סדר דין פלילי : 1
הרבח עייס,רגולציה וממשל : 1
חוקל לדגמ,זכויות יוצרים : 1
עוריא מוסרפ,פייסבוק : 1
נמז ככ,ראיות אלקטרוניות : 1
דוחייב רומח,סדר דין פלילי : 1
תוביצנ הקד,פטנטים : 1
רזחוה ררוע,ראיות אלקטרוניות : 1,סדר דין פלילי : 1
נותנ יוליג,ראיות אלקטרוניות : 2
- יתלב,מדיניות הפרטיות : 2
) הליהק,זכויות יוצרים : 1
היגועה רתא,מדיניות הפרטיות : 1
""" נווקמ",פייסבוק : 1,זכויות יוצרים : 1
ריווא מוליצ,זכויות יוצרים : 1
ול סחוי,פשעי מחשב : 1
""" קובסייפה",פייסבוק : 1,זכויות יוצרים : 1
הייפצ מש,פייסבוק : 1
חותפ רתונ,פטנטים : 1
הדימ יואר,דעות : 1
הריסמ הרקמ,מדיניות הפרטיות : 1
ינודז תינכת,פשעי מחשב : 1
פצר רמש,מדיניות הפרטיות : 1
הגשה חונעיפה,סדר דין פלילי : 1
תוכמס מייק,ראיות אלקטרוניות : 1
( טנרטניא,דעות : 1
( רש,זכויות יוצרים : 1
לע הרוה,ראיות אלקטרוניות : 1
דוק רסמ,ראיות אלקטרוניות : 1,סדר דין פלילי : 1
פוג המישר,רגולציה וממשל : 1
ידועס רקאה,דעות : 1
כמסמ ללכ,פטנטים : 1
[ ),סדר דין פלילי : 1
הנש רסאמ,פשעי מחשב : 1
דוע הקשוה,פייסבוק : 1
קיספה עידוה,זכויות יוצרים : 1
שכר אל,זכויות יוצרים : 1
בחרנ פקיה,ראיות אלקטרוניות : 1
רד ידע,זכויות יוצרים : 1
מכח נופלט,ראיות אלקטרוניות : 1,סדר דין פלילי : 1
) תימע,ראיות אלקטרוניות : 1,סדר דין פלילי : 1
רשק לצינ,פשעי מחשב : 1
הנומת תולקב,פייסבוק : 1
הארנ רוסא,דעות : 1
""" ינורטקלא",דעות : 1
נועדג טפשמ,רגולציה וממשל : 1,פייסבוק : 1
נותנ מוקימ,דעות : 1
כרוצ שי,רגולציה וממשל : 1
בישה (,ראיות אלקטרוניות : 2
תשקב תרגסמב,ראיות אלקטרוניות : 1
עדימ דוביע,פייסבוק : 2,פטנטים : 1
ילכלכ בצמ,דעות : 1
ול בשחמ,מדיניות הפרטיות : 1
הניש בשחוממ,פשעי מחשב : 1
רפסמ יארשא,דעות : 1
"( ח""ש",זכויות יוצרים : 1
לעפ אל,פייסבוק : 1
קוח הסינכ,רגולציה וממשל : 1
מיעצמא קפוה,רגולציה וממשל : 1
רצוא דרשמ,פשעי מחשב : 2
"עדימ """,רגולציה וממשל : 1,דעות : 4
נמז יתונמא,זכויות יוצרים : 1
( נוג,דעות : 1
ללכ משיי,מדיניות הפרטיות : 1
הפוקת נויד,רגולציה וממשל : 1
אביש הלוח,פשעי מחשב : 1
נוקית הסינכ,פטנטים : 2
נופלט שארמ,ראיות אלקטרוניות : 1,סדר דין פלילי : 1
נתמ בישמ,ראיות אלקטרוניות : 1
שי רגאמ,דעות : 1
רבעמ תוריהזב,דעות : 1
"ב""הרא טפשמ",פשעי מחשב : 1
מג הא,מדיניות הפרטיות : 1
"כרד """,דעות : 1
ול איצממ,פטנטים : 1
הארתה רוויד,מדיניות הפרטיות : 1
רז חרזא,רגולציה וממשל : 2
עבות הדבוע,פייסבוק : 2,זכויות יוצרים : 2
הרקמב וליפא,מדיניות הפרטיות : 1
תיב עבשוה,פטנטים : 1
עייס ידכ,פשעי מחשב : 1
קוח הנקוה,דעות : 1
מייפרגוטפירק עבטמ,פשעי מחשב : 3,סדר דין פלילי : 2
) nigol,מדיניות הפרטיות : 1
עבטמ העקשה,פשעי מחשב : 1
מג פרוצ,רגולציה וממשל : 1
) ינולפ,ראיות אלקטרוניות : 1
ליכה עדימ,דעות : 1
רישכמ הסיפת,ראיות אלקטרוניות : 1,סדר דין פלילי : 1
הקיסומ נגינ,זכויות יוצרים : 1
; ני,מדיניות הפרטיות : 1
עבק שקיב,דעות : 1
עדימ סיסב,דעות : 1
בצוה אל,מדיניות הפרטיות : 1
רסאמ הנש,פשעי מחשב : 3,סדר דין פלילי : 2
סנק דרז,פשעי מחשב : 1
תנגוה אל,פטנטים : 1
מגדמ רחסמ,פטנטים : 1
יעוצקמ מליצ,זכויות יוצרים : 1
נסחא בשחמברתאה,מדיניות הפרטיות : 1
הירטסוא שמתשה,פייסבוק : 1
ניבה מושיר,פטנטים : 1
רתוה נוכנ,דעות : 1
נמז נכתנ,ראיות אלקטרוניות : 1
{ די,ראיות אלקטרוניות : 1
בוב שמתשה,מדיניות הפרטיות : 1
קספ (,ראיות אלקטרוניות : 1,פשעי מחשב : 1,פייסבוק : 4,זכויות יוצרים : 6
עבטמ הבינג,פשעי מחשב : 2,סדר דין פלילי : 2
תוכז קוח,זכויות יוצרים : 1
יתוכאלמ ש,פטנטים : 1
"נמז ל""אוד",פייסבוק : 1
נתמ כרוצ,פטנטים : 1
נמז רפיס,זכויות יוצרים : 1
תרושקת נותנ,דעות : 1
יללכ נומיא,פטנטים : 1
גוס תופקתמ,מדיניות הפרטיות : 1
תולהנתה לע,פייסבוק : 1
ניב עדימ,ראיות אלקטרוניות : 1
) נובנ,זכויות יוצרים : 1
ורפה ),פטנטים : 1
רערע לע,פשעי מחשב : 1,סדר דין פלילי : 1
רבכש (,פייסבוק : 1
יתלשממ רתא,פטנטים : 1
- תיירק,סדר דין פלילי : 1
ררועתה ניינע,דעות : 1
קלח (,זכויות יוצרים : 1
תעבתשקיבש תוריש,מדיניות הפרטיות : 1
יולת איה,מדיניות הפרטיות : 1
הנש עבות,פייסבוק : 1
הליחת רשוא,פטנטים : 1
נחב בריס,פטנטים : 1
שומיש טרופס,דעות : 1
רשקב פסונ,פשעי מחשב : 1
הרזחב לביק,מדיניות הפרטיות : 1
פקת הסינ,פשעי מחשב : 1
לע נגה,מדיניות הפרטיות : 1
נעט ראש,דעות : 1
נכ חוקל,זכויות יוצרים : 1
נמז היחנה,רגולציה וממשל : 1
) לחר,זכויות יוצרים : 1
יאנת מכסה,פייסבוק : 1
רגאמ לע,רגולציה וממשל : 1
פיעס אמגוד,דעות : 1
הצובק רבח,מדיניות הפרטיות : 1
הקפנה עדימ,רגולציה וממשל : 1
עדימ רסמ,מדיניות הפרטיות : 1
] [,רגולציה וממשל : 1,סדר דין פלילי : 1
הדבוע הקד,פשעי מחשב : 1
mocdaorB -,פטנטים : 1
טנרטניא ינטלומיס,דעות : 1
רוזא רמש,מדיניות הפרטיות : 1
לעב ניא,דעות : 1
[ יתלשממ,רגולציה וממשל : 1,סדר דין פלילי : 1
האר ככ,מדיניות הפרטיות : 1
רתא תוליעפ,מדיניות הפרטיות : 1
נפוא יאשר,פייסבוק : 1
"ה""חאי ספת",ראיות אלקטרוניות : 1
יקסע בשחמ,ראיות אלקטרוניות : 1,סדר דין פלילי : 1
הארוה נכ,רגולציה וממשל : 1
מליצ אל,פייסבוק : 1,זכויות יוצרים : 1
רצוי תוכז,זכויות יוצרים : 1
'ידועסה רקאהה'ש,דעות : 1
נמז רסאמ,פשעי מחשב : 1
ילכ הרטשמ,סדר דין פלילי : 1
שיגה היה,פטנטים : 2
נויד מייק,רגולציה וממשל : 1
'הנווכ'ל תובישח,זכויות יוצרים : 1
נוזמ זרא,פטנטים : 1
לעב קינעה,זכויות יוצרים : 1
"ב""הרא רחסמ",פטנטים : 1
רזחש לוכי,מדיניות הפרטיות : 1
הנעט עבת,פייסבוק : 1
ינטלומיס הרבע,דעות : 1
ינורטקלא רחסמ,דעות : 1
הסיפת ),ראיות אלקטרוניות : 1,סדר דין פלילי : 1
חסונ [,סדר דין פלילי : 1
עבק רתי,רגולציה וממשל : 1
ללוכ מושיא,ראיות אלקטרוניות : 1,סדר דין פלילי : 1
לע עבתנ,פייסבוק : 1
כמסמ הקד,רגולציה וממשל : 1
FRSC גוסמ,מדיניות הפרטיות : 1
רגאמ לעב,דעות : 1
טפשמ [,רגולציה וממשל : 1
המוד נוקית,רגולציה וממשל : 1
סנכנ עדימ,רגולציה וממשל : 1
לע דמל,פייסבוק : 1
) זאד,זכויות יוצרים : 1
מולש הטלחה,ראיות אלקטרוניות : 1,סדר דין פלילי : 1
רגאמ יטרפ,דעות : 1
תינכת לעופ,פשעי מחשב : 1
לומתא קספ,ראיות אלקטרוניות : 1
רתומ נגוה,דעות : 1
רסמ יטרפ,רגולציה וממשל : 1
עצמא שומיש,רגולציה וממשל : 1
"הטלחהה"" תנגוה",פטנטים : 1
רערע ול,פשעי מחשב : 1
פקותל עצומ,פטנטים : 1
קספנ עבותל,זכויות יוצרים : 1
'חאו ינולפ,דעות : 1
תכרעמ השיג,פשעי מחשב : 1
יאופר תווצ,פשעי מחשב : 1
מייק הדעו,רגולציה וממשל : 1
לע הנגה,רגולציה וממשל : 2
פד עדומ,זכויות יוצרים : 1
ל הנש,פטנטים : 1
נמז הנש,פטנטים : 1
ב לוטיפקה,סדר דין פלילי : 1
טפוש הרדח,זכויות יוצרים : 1
ניב רשק,פשעי מחשב : 1
הרדגה ללכ,דעות : 1
רזחוש לעב,ראיות אלקטרוניות : 1
רתא לופיט,רגולציה וממשל : 1
משאנ השקב,דעות : 1
% -,פשעי מחשב : 1
חרזא רצע,פייסבוק : 1
יצוביק מכסה,דעות : 1
תולהנתה ניינע,פייסבוק : 1
הלבק מש,ראיות אלקטרוניות : 1
תובישח תלעב,פייסבוק : 1
תליא מולש,פשעי מחשב : 1
די הוונ,ראיות אלקטרוניות : 1
ניב שקיב,רגולציה וממשל : 1
הפקתמ מלוש,פשעי מחשב : 1
לחר רבק,זכויות יוצרים : 2
תיב תכרעמ,פשעי מחשב : 1
היגוע משיי,מדיניות הפרטיות : 1
הבותכ לג,דעות : 1
הלמר מולש,זכויות יוצרים : 1
"ש""מהיב קית",סדר דין פלילי : 1
הארוה תע,מדיניות הפרטיות : 1
ירסומ תוכז,זכויות יוצרים : 1
נמיהמ טפשמ,רגולציה וממשל : 1,ראיות אלקטרוניות : 1,פשעי מחשב : 1,פייסבוק : 1,פטנטים : 1,סדר דין פלילי : 1,זכויות יוצרים : 1,דעות : 1,מדיניות הפרטיות : 1
תרשקת כרד,דעות : 2
ניינעל הארוה,רגולציה וממשל : 1
ככ הנש,פשעי מחשב : 1
חינה הכירצ,ראיות אלקטרוניות : 1,סדר דין פלילי : 1
הרבח יפסכ,זכויות יוצרים : 1
העצה הקד,רגולציה וממשל : 1
טנטפ השקב,פטנטים : 1
רפה תרצות,פטנטים : 1
סרפ אל,שדי תרומות : 1
נד טפשמ,ראיות אלקטרוניות : 1
הרבח ידדצ,פטנטים : 1
הבינג הלווע,זכויות יוצרים : 1
העט אל,מדיניות הפרטיות : 1
רויצ בוליש,זכויות יוצרים : 1
יטרפ תוינידמ,מדיניות הפרטיות : 3
יתרטשמ תומילא,פייסבוק : 1
נויד בירק,רגולציה וממשל : 1
קובסייפ יטרפ,פייסבוק : 1
שמתשה דדוע,מדיניות הפרטיות : 1
עגפנ שקיב,סדר דין פלילי : 1
חטבא קוח,רגולציה וממשל : 1
- ),סדר דין פלילי : 1
רצי תוכז,ראיות אלקטרוניות : 1,פייסבוק : 1,זכויות יוצרים : 8
רלוד דראילימ,פטנטים : 1
להינ חא,זכויות יוצרים : 1
בשחמ רשיא,סדר דין פלילי : 1
תעבתנ רתא,זכויות יוצרים : 1
לע הרפוכה,פשעי מחשב : 1
נמז פיעס,דעות : 1
השקב ],ראיות אלקטרוניות : 1,סדר דין פלילי : 1
רשק לע,דעות : 1
מתס הפיקת,סדר דין פלילי : 1
ימואל סרטניא,רגולציה וממשל : 1
נכרצ ניב,פשעי מחשב : 1
תוכמס פיסוה,רגולציה וממשל : 1
רוביצ הרעה,פטנטים : 1
אל הקד,סדר דין פלילי : 1
זר טפוש,זכויות יוצרים : 1
ניוקטיב רפכ,פשעי מחשב : 1
מוליצ ול,פייסבוק : 1,זכויות יוצרים : 1
הרו מולש,ראיות אלקטרוניות : 1,סדר דין פלילי : 1
"ח""ש -",זכויות יוצרים : 1
קוח עבק,רגולציה וממשל : 1
יאנת שיא,רגולציה וממשל : 1
ספוט הינפ,מדיניות הפרטיות : 1
דרשמ הקד,רגולציה וממשל : 1,פטנטים : 1
הנגפה כלהמ,פייסבוק : 1
לטוה ניד,פשעי מחשב : 1,סדר דין פלילי : 1
יביטקפא הפיכא,סדר דין פלילי : 1
העיבת ניד,זכויות יוצרים : 1
המשרה תעב,מדיניות הפרטיות : 1
נמז תכרעמ,פשעי מחשב : 1
הרדגה הבחרה,רגולציה וממשל : 1
משל מויכ,פטנטים : 2
חיכוה אל,זכויות יוצרים : 1
דול -,ראיות אלקטרוניות : 2,זכויות יוצרים : 1
שנוע לטוה,פשעי מחשב : 1
השקב לביק,ראיות אלקטרוניות : 2,סדר דין פלילי : 1
אל מוליצ,פייסבוק : 1,זכויות יוצרים : 2
רגס רמשנ,מדיניות הפרטיות : 1
הצפ נוילימ,פשעי מחשב : 1
ירמגל מושיר,רגולציה וממשל : 1
אופא יאדכ,מדיניות הפרטיות : 1
רוסא רתוה,דעות : 1
ידכ שמתשה,מדיניות הפרטיות : 1
טנטפ דרשמ,פטנטים : 2
רפסמ אמגוד,מדיניות הפרטיות : 1
מושיר השק,פטנטים : 1
סחיי מושיא,ראיות אלקטרוניות : 1,סדר דין פלילי : 1,דעות : 1
נגמ יטרפ,דעות : 1
נמוי חתינ,מדיניות הפרטיות : 1
לודג ירוביצ,זכויות יוצרים : 1
ררוע הטלחה,דעות : 1
לוגיר הנכות,רגולציה וממשל : 1
רפה היעט,זכויות יוצרים : 1
תעב קיסעמ,דעות : 1
הנולת נעט,פייסבוק : 1
דראילימ לש,פייסבוק : 1
""" רבד",פייסבוק : 1,זכויות יוצרים : 1
לע השגוהש,פטנטים : 1
פסאנ עדימ,פטנטים : 1,מדיניות הפרטיות : 1
פשחנ יתלשממ,רגולציה וממשל : 1
רקאהה'ש תעב,דעות : 1
בירק דעלג,רגולציה וממשל : 1
( בורק,רגולציה וממשל : 1
טפשמ דרשמ,רגולציה וממשל : 1,פטנטים : 2
תכרעמ קתיש,פשעי מחשב : 1
) שופיח,סדר דין פלילי : 1
רקיע עשפ,דעות : 1
' הנווכ,זכויות יוצרים : 1
אוה התא,מדיניות הפרטיות : 1
פקיה תולעפתה,דעות : 1
הרטשמ תולהנתה,פייסבוק : 1
אל ככ,מדיניות הפרטיות : 1
) לארשי,פייסבוק : 1
( אשונ,פייסבוק : 1
מליצ ריווא,זכויות יוצרים : 1
- זכרמ,ראיות אלקטרוניות : 2
מינפ יוהיז,פייסבוק : 3,סדר דין פלילי : 1
נייצ יטרפ,רגולציה וממשל : 1
נעט בויטוי,זכויות יוצרים : 1
רש יתוכאלמ,פטנטים : 1
רתא השרוה,מדיניות הפרטיות : 1
עיגה הנידמ,מדיניות הפרטיות : 1
שיגה הנולת,פייסבוק : 1
נכדע קחמ,מדיניות הפרטיות : 1
נגומ שורד,זכויות יוצרים : 1
נושל העיבת,פייסבוק : 1
יהלש דוע,פייסבוק : 1
נפד אצי,דעות : 1
רלולסה הרבח,ראיות אלקטרוניות : 2
הארתה בתכמ,זכויות יוצרים : 1
רידסה ללכב,רגולציה וממשל : 1
( ביבא,ראיות אלקטרוניות : 1
) ירמגל,רגולציה וממשל : 1
טנטפ מושיר,פטנטים : 2
תוריש קפיס,זכויות יוצרים : 1,מדיניות הפרטיות : 1
תורמל נקות,דעות : 1
רפה מוקלאווק,פטנטים : 1
