נמוס נוקית,רגולציה וממשל : 1
רקא רבע,פשעי מחשב : 1
ycavirP אמגוד,מדיניות הפרטיות : 1
תוברל חתיפ,פייסבוק : 1
"כריב """,רגולציה וממשל : 1
נמז נוילימ,פשעי מחשב : 1
פוג שוכר,מדיניות הפרטיות : 1
קשמ חתפמ,פטנטים : 1
לדנ זעוה,פייסבוק : 1
) לוכשא,פייסבוק : 1,זכויות יוצרים : 1
היה יטפשמ,מדיניות הפרטיות : 1
ילילפ לובג,סדר דין פלילי : 1
ול קפיס,פשעי מחשב : 1
לעופה פוגה,פטנטים : 1
תושר תוינידמ,דעות : 1
תושר נויד,פטנטים : 1
ניב נוזיא,ראיות אלקטרוניות : 1
תוכז רפה,זכויות יוצרים : 3
לליה רמוח,דעות : 1
מוכס %,פשעי מחשב : 1
הסינ רקא,פשעי מחשב : 1
רייד הצובק,פייסבוק : 1
שורד עדומ,זכויות יוצרים : 1
כרצ קיתע,ראיות אלקטרוניות : 1
שמיש iF,פטנטים : 1
דרשמ כרע,פשעי מחשב : 1
שדוח שמתשמ,פייסבוק : 1
טופיש וצ,סדר דין פלילי : 1,מדיניות הפרטיות : 1
ehT /,דעות : 1
הריבע יתש,דעות : 1
קסע טסופ,פייסבוק : 1
השקב שיגה,פטנטים : 1
הנומת קספנ,זכויות יוצרים : 1
היגולופרומ תוניגה,שדי תרומות : 1
הלווע עציב,זכויות יוצרים : 1
"נמז ""תיברעה",סדר דין פלילי : 1
"ש""מהיב ניד",ראיות אלקטרוניות : 1,פשעי מחשב : 1
עדימ השרוה,מדיניות הפרטיות : 1
"- מ""ע",ראיות אלקטרוניות : 1
נותנ הלבק,ראיות אלקטרוניות : 1
- רזג,פשעי מחשב : 3,סדר דין פלילי : 2
ירוקמ לעב,ראיות אלקטרוניות : 1
לע נותנ,דעות : 1
תוכמס תפסות,רגולציה וממשל : 1
מולשת ההוז,פשעי מחשב : 1
לע רוערע,ראיות אלקטרוניות : 4,פשעי מחשב : 2,סדר דין פלילי : 1
ננש הקד,פייסבוק : 1
הנומת הלעה,מדיניות הפרטיות : 1
יא ',זכויות יוצרים : 1
נמז טנ,סדר דין פלילי : 1
נמז צרפ,דעות : 1
אלמ העיבק,רגולציה וממשל : 1
קינעה -,זכויות יוצרים : 1
משאנ ניד,פשעי מחשב : 2,סדר דין פלילי : 1
פלא הקד,רגולציה וממשל : 1,ראיות אלקטרוניות : 1,פשעי מחשב : 1,סדר דין פלילי : 1,דעות : 1
קספ ככ,ראיות אלקטרוניות : 2
ינפחרב שומיש,פטנטים : 1
- דוק,מדיניות הפרטיות : 1
קדצ רשוי,שדי תרומות : 1
שי נחב,רגולציה וממשל : 1
מיבאשמ תלעב,זכויות יוצרים : 1
שדח יצוביק,דעות : 1
' טפשמ,סדר דין פלילי : 1
- וגודרב,זכויות יוצרים : 1
יטרפ רמש,מדיניות הפרטיות : 1
לע עדימ,רגולציה וממשל : 1
הבינג עשרוה,פשעי מחשב : 2,סדר דין פלילי : 1
תיב שופיח,סדר דין פלילי : 1
רישכמ הקד,ראיות אלקטרוניות : 1
קספנ יערד,זכויות יוצרים : 1
צרפ 'ידועסה,דעות : 1
יזוחמ הטלחה,ראיות אלקטרוניות : 1,סדר דין פלילי : 1
פרטצה נכדע,רגולציה וממשל : 1,ראיות אלקטרוניות : 1,פשעי מחשב : 1,פייסבוק : 1,פטנטים : 1,סדר דין פלילי : 1,זכויות יוצרים : 1,דעות : 1,מדיניות הפרטיות : 1
iF -,פטנטים : 1
לעב תיתוהמ,ראיות אלקטרוניות : 1
; תרחא,מדיניות הפרטיות : 1
ה ראת,רגולציה וממשל : 1
שמתשה ניינע,מדיניות הפרטיות : 1
מייק יחרזא,ראיות אלקטרוניות : 1
הפיח הייריע,זכויות יוצרים : 2
נייע כלה,מדיניות הפרטיות : 1
הנפ יטרפ,מדיניות הפרטיות : 1
תושר גיצנ,רגולציה וממשל : 1
נוכיס מצמצ,מדיניות הפרטיות : 1
רצי יתוכאלמ,פטנטים : 1
לע רקב,מדיניות הפרטיות : 1
פרוצ ),רגולציה וממשל : 1
אל היה,רגולציה וממשל : 1
וצ נתמ,ראיות אלקטרוניות : 3
תונלוענמ קסע,זכויות יוצרים : 1
יטנג מירטמויב,דעות : 1
חתפמ רזגמ,פטנטים : 1
הקיקח כילהת,רגולציה וממשל : 1
תוריחב תכרעמ,פייסבוק : 1
- ניד,דעות : 1
הרבח נה,זכויות יוצרים : 1
נוכנ נותנ,ראיות אלקטרוניות : 1
( קוח,רגולציה וממשל : 1
נופצ יזוחמ,פטנטים : 1
לא ניבה,דעות : 1
רוערע הדבוע,פשעי מחשב : 1
העשרה לע,פשעי מחשב : 2,סדר דין פלילי : 2
נמז דומע,פייסבוק : 1,זכויות יוצרים : 1
ליד בוב,מדיניות הפרטיות : 1
יאקירמא רצוא,פשעי מחשב : 1
תוריש הדובע,פשעי מחשב : 1
תרחא הרוה,מדיניות הפרטיות : 1
מסרפ יעוצקמ,זכויות יוצרים : 1
כשמה הריכמ,פשעי מחשב : 1
תילגרמ מושיא,דעות : 1
בושמ ספוט,מדיניות הפרטיות : 2
גיצה תעבות,פייסבוק : 1
) נמיה,פייסבוק : 1
מויא הטיחס,דעות : 1
תורכיה תוקמעתה,דעות : 1
מוליצ רצי,זכויות יוצרים : 1
הנש (,פשעי מחשב : 1,סדר דין פלילי : 1
טפוש הוונ,דעות : 1
טנרטניא נפדפד,מדיניות הפרטיות : 1
נוזיא כות,ראיות אלקטרוניות : 1
קזנ ענמ,מדיניות הפרטיות : 1
פסונ הלוח,פשעי מחשב : 1
- דמאנ,זכויות יוצרים : 1
חתיפ היאר,רגולציה וממשל : 1
ניד אבוה,פשעי מחשב : 1
יוטיב די,פייסבוק : 1
תוהז הדועת,דעות : 2
נינב נכש,פייסבוק : 1
די -,ראיות אלקטרוניות : 1
הדעו דרשמ,פייסבוק : 1
- בישה,ראיות אלקטרוניות : 2
רסאמ החד,פשעי מחשב : 1,סדר דין פלילי : 1
כרצ דעונ,מדיניות הפרטיות : 1
רוערע תושר,ראיות אלקטרוניות : 4
רתא לוהינ,מדיניות הפרטיות : 1
הבינג עציב,פשעי מחשב : 1,סדר דין פלילי : 1
רישכמ caM,פטנטים : 1
רצעמ (,סדר דין פלילי : 1
הלועפ מע,זכויות יוצרים : 1
הבוח מצמצ,רגולציה וממשל : 1
רבח רידגה,מדיניות הפרטיות : 1
מוסרפ רושרש,פייסבוק : 1
דוע רצי,זכויות יוצרים : 1
לוהינ ריבעה,מדיניות הפרטיות : 1
אמגוד (,רגולציה וממשל : 1
קיפה ),מדיניות הפרטיות : 1
בויטוי הארתה,זכויות יוצרים : 1
יפא נופלט,ראיות אלקטרוניות : 1
""" נגד",פייסבוק : 1
כרוצ קר,פטנטים : 1
- ה,רגולציה וממשל : 1,פטנטים : 2,מדיניות הפרטיות : 1
hcetlaC (,פטנטים : 1
יטרפ לע,מדיניות הפרטיות : 1
תלוכי עייס,סדר דין פלילי : 1
כרע רטוש,סדר דין פלילי : 1
) רכז,מדיניות הפרטיות : 1
דצ מש,מדיניות הפרטיות : 1
) נייט,פשעי מחשב : 1,סדר דין פלילי : 1
דעונ הלשממ,רגולציה וממשל : 1
עדימ לע,רגולציה וממשל : 2
כ פקיה,פשעי מחשב : 1
עדומ מסרפ,זכויות יוצרים : 1
ההובג ריבס,סדר דין פלילי : 1
הליג הריכמ,זכויות יוצרים : 1
טסופ לע,פייסבוק : 1
בתכמ הנש,פייסבוק : 1
מחתמ (,זכויות יוצרים : 1
ירוביצ פוג,זכויות יוצרים : 1
מסרפ עבתנ,פייסבוק : 1
שקבתה רתיא,מדיניות הפרטיות : 1
ההיז עדימ,מדיניות הפרטיות : 1
נתנ הבוח,רגולציה וממשל : 1
נמז לביק,ראיות אלקטרוניות : 1,סדר דין פלילי : 1
הקפסא מג,פטנטים : 1
נויד תודע,פטנטים : 1
ינולפ (,ראיות אלקטרוניות : 1
ריהצה -,פטנטים : 1
דבלב יטסיטטס,מדיניות הפרטיות : 1
מוסרפ כרוצ,פייסבוק : 1
קית פרג,סדר דין פלילי : 1
השקב הייחד,ראיות אלקטרוניות : 1
נכ רייד,פייסבוק : 1
הצר דימתיולגב,מדיניות הפרטיות : 1
תודע ניינע,ראיות אלקטרוניות : 1
יתלשממ יתוכאלמ,רגולציה וממשל : 1
ינחור ניינק,זכויות יוצרים : 1
תורבחתה רתא,מדיניות הפרטיות : 1
בורק רבמצד,פייסבוק : 1
) רתא,מדיניות הפרטיות : 1
יתוהמ היאר,ראיות אלקטרוניות : 1,סדר דין פלילי : 1
ילכ שמתשה,רגולציה וממשל : 1
רתוה הדימ,דעות : 1
אל קובסייפש,פייסבוק : 1
ריאשה הוונ,ראיות אלקטרוניות : 1
רקח הדיחי,ראיות אלקטרוניות : 1
מויכ תושר,פטנטים : 1
תוגהנתה ינרע,פטנטים : 1
כילהת עגפ,פטנטים : 1
- רצי,זכויות יוצרים : 1
"ח""וד נכ",זכויות יוצרים : 1
- נמוי,מדיניות הפרטיות : 1
כרוע הכשל,ראיות אלקטרוניות : 1,דעות : 1
ינענצל סחיי,דעות : 1
טוביבורגו נוילימ,זכויות יוצרים : 1
הנגה קוח,רגולציה וממשל : 4,דעות : 2
רודיש ריכזה,דעות : 1
אשנ טנטפ,פטנטים : 1
שדח חסונ,סדר דין פלילי : 1
- עבתנ,זכויות יוצרים : 1
רתא שמתשמ,מדיניות הפרטיות : 1
כרוצ פסאנ,פטנטים : 1
נוקית כ,רגולציה וממשל : 1
נמז יאופר,פשעי מחשב : 1
רגאמ לוהינ,רגולציה וממשל : 1
נפ חותינ,רגולציה וממשל : 1
העימש ללכ,פטנטים : 2
תיתדוקנ העט,זכויות יוצרים : 1
רשפא הנש,פייסבוק : 1
לעב כייש,ראיות אלקטרוניות : 1
הלשממ לוגיר,רגולציה וממשל : 1
רמוש לת,פשעי מחשב : 1
רוקמ מסרפתה,פייסבוק : 1,זכויות יוצרים : 1
ניל ידגנ,פייסבוק : 1
שמתשמ דראילימ,פייסבוק : 1
הדיחי די,ראיות אלקטרוניות : 1
נוקית ],רגולציה וממשל : 1
יוהיז יתלשממ,רגולציה וממשל : 1
- דח,פטנטים : 1
הרקמ בשחמ,מדיניות הפרטיות : 1
לא רזח,מדיניות הפרטיות : 1
- צרפ,פשעי מחשב : 1
תורעתסה תופתתתשהב,סדר דין פלילי : 1
הטויט עבק,פייסבוק : 1
יזיפ רסמ,ראיות אלקטרוניות : 1
אשונ נכש,פייסבוק : 1
נובנ זר,זכויות יוצרים : 1
תיתוהמ הניחב,ראיות אלקטרוניות : 1
טפשמ עדי,רגולציה וממשל : 1,ראיות אלקטרוניות : 1,פשעי מחשב : 1,פייסבוק : 1,פטנטים : 1,סדר דין פלילי : 1,זכויות יוצרים : 1,דעות : 1,מדיניות הפרטיות : 1
"ילבמ """,ראיות אלקטרוניות : 1,סדר דין פלילי : 1
מסרפ הנקת,פטנטים : 2
ניד תיב,סדר דין פלילי : 1
רחא הקחתה,זכויות יוצרים : 1
מ טטיצ,דעות : 1
בנג ינורטקלא,דעות : 1
משאנ בצוה,סדר דין פלילי : 1
הליחת תוהז,מדיניות הפרטיות : 1
? ),ראיות אלקטרוניות : 1
בחר רוביצ,פטנטים : 1
נותנ ול,פשעי מחשב : 1
לופיט הרטשמ,סדר דין פלילי : 1
ללכ דחוש,פשעי מחשב : 1
הרעה מסרפ,פטנטים : 1
קובסייפו ללכב,פייסבוק : 1
המגמ רוא,פטנטים : 1
הטויט הקד,פטנטים : 1
ריקחת מוסרפ,פייסבוק : 1
עבתנ הרבח,זכויות יוצרים : 1
דרשמ נוזמא,פטנטים : 1
עדימ רגאמ,רגולציה וממשל : 3,דעות : 2
אצי הטלחה,דעות : 1
תויה -,דעות : 1
רפוע טפוש,ראיות אלקטרוניות : 1
תיברמ (,רגולציה וממשל : 1
כות המכסה,זכויות יוצרים : 1
) טאיח,זכויות יוצרים : 1
הליהק ילטיגיד,זכויות יוצרים : 1
הקד האירק,רגולציה וממשל : 3,ראיות אלקטרוניות : 6,פשעי מחשב : 3,פייסבוק : 6,סדר דין פלילי : 6,זכויות יוצרים : 6,דעות : 7
הינרופילק נופצ,פטנטים : 1
/ {,דעות : 1
הנגה תושר,רגולציה וממשל : 3,דעות : 1
כילה נד,ראיות אלקטרוניות : 1
"ר""וי חיטבה",רגולציה וממשל : 1
"עבות """,פייסבוק : 1,זכויות יוצרים : 1
CTF -,פטנטים : 2
"ת""פ תונלוענמ",זכויות יוצרים : 1
רודיש טנרטניא,דעות : 1
הנגהלו תורחתה,פטנטים : 1
הרוה ),ראיות אלקטרוניות : 1,פטנטים : 1
ניצק עבות,פייסבוק : 1
זרא לע,פטנטים : 1
ככ יזכרמ,רגולציה וממשל : 1
צרא פסונ,פשעי מחשב : 1
ריקחת לע,פשעי מחשב : 1
הייבג ריתה,ראיות אלקטרוניות : 1
קוח הקד,רגולציה וממשל : 1
ננש הילע,פייסבוק : 1
הנקת הטויט,פטנטים : 2
לעפתה בריס,דעות : 1
פלא נובנ,מדיניות הפרטיות : 1
גהונ הירטסוא,פייסבוק : 1
תורחת בושח,פטנטים : 1
לא הנידמ,רגולציה וממשל : 1
בשחוממ היצקילפא,פשעי מחשב : 1
מורד עובשה,רגולציה וממשל : 1
דנלריא עדימ,פייסבוק : 1
תטמשה כות,זכויות יוצרים : 1
יוהיז תייגולונכט,פייסבוק : 1
פוג תעבתנ,זכויות יוצרים : 1
טנטפהבקעמ תוריש,פטנטים : 1
[ רש,רגולציה וממשל : 1
עבתנ ניל,פייסבוק : 1
הרפוכה תפקתמהפקתמה,פשעי מחשב : 1
mmoclauQ תרבח,פטנטים : 1
קיתע תעבתנ,זכויות יוצרים : 1
ביצהל מיטפשמה,סדר דין פלילי : 1
הליג האירוק,רגולציה וממשל : 1
הרידח נוכיס,מדיניות הפרטיות : 1
רתי מעפ,מדיניות הפרטיות : 1
נותנ יטנג,דעות : 1
תוינידמ תע,מדיניות הפרטיות : 1
כרוצ דצ,פטנטים : 1
רז הלשממ,רגולציה וממשל : 1
) רנליוו,ראיות אלקטרוניות : 2
רשפא דוע,פייסבוק : 1
רתיא ידכ,מדיניות הפרטיות : 1
תפסות יטרפ,רגולציה וממשל : 1
פסונ רישכמ,פטנטים : 1
העט נעט,זכויות יוצרים : 1
תוצרא ימואל,רגולציה וממשל : 1
ריבס ליכה,סדר דין פלילי : 1
"הדעו ר""וי",רגולציה וממשל : 1
חרזא תוהז,רגולציה וממשל : 1
בשחמ מיתעל,מדיניות הפרטיות : 1
) לקש,פשעי מחשב : 1,סדר דין פלילי : 1
המישר רתיא,מדיניות הפרטיות : 1
הרבח רשק,פשעי מחשב : 1
הפקתמ רמוש,פשעי מחשב : 1
תלעב יתרטשמ,פייסבוק : 1
נווקמ תכרעמ,פטנטים : 1
אצמ טפשמ,דעות : 1
הטויט רוביצ,פטנטים : 1
רקאה ',דעות : 1
מויס דימ,סדר דין פלילי : 1
"ססבתהב """,רגולציה וממשל : 1
יאמדקא ליעפ,רגולציה וממשל : 1
ננולתה משאנ,ראיות אלקטרוניות : 1,סדר דין פלילי : 1
הייחדל דרזא,פשעי מחשב : 1,סדר דין פלילי : 1
תרבח יושיר,פטנטים : 1
מוסרפ הביתכ,פייסבוק : 1
עוריא יח,דעות : 1
) (,רגולציה וממשל : 1,פטנטים : 1
רוזא לוענמ,זכויות יוצרים : 1
OSN העדוה,רגולציה וממשל : 1
רתסא טפוש,זכויות יוצרים : 1
יגולונכט נוכמ,פטנטים : 1
בוציע הלועפ,זכויות יוצרים : 1
היווח תורש,זכויות יוצרים : 1
לע לטוהש,פשעי מחשב : 1,סדר דין פלילי : 1
אל (,שדי תרומות : 1
תובישח פקיה,דעות : 1
תויטרפ לע,מדיניות הפרטיות : 1
לעפ פוג,רגולציה וממשל : 1
ננולתה הצובק,ראיות אלקטרוניות : 1,סדר דין פלילי : 1
מד מוכס,פשעי מחשב : 1
בצוה נויד,סדר דין פלילי : 1
ללוכ מוכס,פשעי מחשב : 1
שומיש פצר,מדיניות הפרטיות : 1
הלעפה ול,ראיות אלקטרוניות : 1
רקב רקחמ,מדיניות הפרטיות : 1
כוסכס ררועתה,פייסבוק : 1
ילארדפ טפשמ,סדר דין פלילי : 1
קפיס חתיפ,רגולציה וממשל : 1
רש המזוי,רגולציה וממשל : 1
רפה נעט,זכויות יוצרים : 1
טפשמ טנ,סדר דין פלילי : 1
עבש -,פשעי מחשב : 1
- ו,רגולציה וממשל : 2,פטנטים : 1
לע דיינ,סדר דין פלילי : 1
נורסמ בתכמ,פייסבוק : 1
דרמ טפוש,פייסבוק : 1,זכויות יוצרים : 1
הנעט היצקילפא,זכויות יוצרים : 1
( לומתא,פטנטים : 1
reimerP noitaicossA,דעות : 1
יארשא סיטרכ,דעות : 1
- הריבע,דעות : 1
נו'צניא הפועת,רגולציה וממשל : 1
יונמ ירלולס,פשעי מחשב : 1
רבעשל ניד,ראיות אלקטרוניות : 1,דעות : 1
הדובע יוציר,פשעי מחשב : 1
השגוהש טנטפ,פטנטים : 1
ניד -,ראיות אלקטרוניות : 2,פשעי מחשב : 4,פייסבוק : 4,סדר דין פלילי : 2,זכויות יוצרים : 6
יוצמ הטלחה,דעות : 1
קפיס שקבתה,מדיניות הפרטיות : 1
נוצר יולת,מדיניות הפרטיות : 1
בצמ תושיא,דעות : 1
נפדפד רגס,מדיניות הפרטיות : 1
( רישכמ,ראיות אלקטרוניות : 1
בישה ניא,ראיות אלקטרוניות : 1,סדר דין פלילי : 1
קנב חוויד,פשעי מחשב : 1
נגומ הריצי,ראיות אלקטרוניות : 1
נמז שמיש,רגולציה וממשל : 1
תכרעמ תיתלשממה,פטנטים : 1
תוהז תמיא,מדיניות הפרטיות : 1
שי עדימ,מדיניות הפרטיות : 1
עשרוה בישה,ראיות אלקטרוניות : 1
הדע העימש,פטנטים : 1
בשות -,פטנטים : 1
עוריא הנגפה,פייסבוק : 1
גישה מויא,סדר דין פלילי : 1
הנומת תרושקת,דעות : 1
רשק הריצי,זכויות יוצרים : 1
לת מולש,ראיות אלקטרוניות : 1
קוח הבוח,מדיניות הפרטיות : 1
רבח מייפרגוטפירק,פשעי מחשב : 1,סדר דין פלילי : 1
זוינ ה'זנרב,פייסבוק : 1,זכויות יוצרים : 1
נומגא לכימ,דעות : 1
רכז אופא,מדיניות הפרטיות : 1
יתש ינענצל,דעות : 1
לדגמ תונמא,זכויות יוצרים : 1
לבקמ הנוש,פשעי מחשב : 1
ביוח חרכהב,פייסבוק : 1
הבוח פיסוה,רגולציה וממשל : 1
עבתנ מסרפ,פייסבוק : 1
מושיא בתכ,ראיות אלקטרוניות : 2,סדר דין פלילי : 2,דעות : 2
רושרש אלמ,פייסבוק : 1
השגה רוביצ,פטנטים : 1
- רתוה,דעות : 1
- טרפ,מדיניות הפרטיות : 1
נוחטב ניא,מדיניות הפרטיות : 1
הינפ אוב,מדיניות הפרטיות : 1
שנוע עוציב,פשעי מחשב : 1,סדר דין פלילי : 1
יחרזא כילה,ראיות אלקטרוניות : 3
קיסעמ דבוע,דעות : 1
נעט תקולחמ,מדיניות הפרטיות : 1
בשחמ -,מדיניות הפרטיות : 2
הרפה לש,זכויות יוצרים : 1
תוליעפ ecnerefeR,מדיניות הפרטיות : 1
מות פדרנ,שדי תרומות : 1
הדעוהטרפב קובסייפו,פייסבוק : 1
נגה נגה,שדי תרומות : 2
"ה""חאי הנחת",ראיות אלקטרוניות : 1
ללכ נויד,פטנטים : 2
ל פרטצה,רגולציה וממשל : 1
נמז רבח,פשעי מחשב : 1,סדר דין פלילי : 1
הינרופילק ילרדפ,פטנטים : 1
לואיס נו'צניא,רגולציה וממשל : 1
"ש""מהיב הטלחה",ראיות אלקטרוניות : 7,פשעי מחשב : 1,סדר דין פלילי : 4
מוריח תינכות,רגולציה וממשל : 1
איג טפוש,פייסבוק : 1
נכש דצ,פייסבוק : 1
יפסכ סנק,פשעי מחשב : 1,סדר דין פלילי : 1
רבייס הרבח,רגולציה וממשל : 1
נופלט נוכנ,ראיות אלקטרוניות : 1
הריכמ עיצה,זכויות יוצרים : 1
נעמ מש,דעות : 1
"דעלג כ""ח",רגולציה וממשל : 1
רתא יוצמ,מדיניות הפרטיות : 1
ecnerefnoC oediV,ראיות אלקטרוניות : 1
הלע כרוצ,פטנטים : 1
דיקפ נודז,רגולציה וממשל : 1
רפה תעבתנ,זכויות יוצרים : 1
יבבש רובע,פטנטים : 1
לארשי יפקתה,רגולציה וממשל : 1
עשפ עוציב,דעות : 1
ה הרקמ,מדיניות הפרטיות : 1
הכירצ הניא,ראיות אלקטרוניות : 1,סדר דין פלילי : 1
מוליצ נימזמ,פייסבוק : 1,זכויות יוצרים : 1
ניל מוסרפ,פייסבוק : 1
הטוב הבוגת,פייסבוק : 1
רחסה תוביצנ,פטנטים : 1
לכימ טפוש,דעות : 1
נתינ אל,פייסבוק : 1,סדר דין פלילי : 1
מג ריהמ,פטנטים : 1
הבוח מוצמצ,רגולציה וממשל : 1
לש דיינה,ראיות אלקטרוניות : 1,סדר דין פלילי : 1
לש ניינע,מדיניות הפרטיות : 1
רל בינה,זכויות יוצרים : 1
"מענ ר""וי",פייסבוק : 1,זכויות יוצרים : 1
השק -,דעות : 1
העדוה כמסמ,פטנטים : 2
ירשפא העיגפ,ראיות אלקטרוניות : 1
נמז רעס,רגולציה וממשל : 1
טרופס עוריא,דעות : 1
ולעוהש מהיתונומת,פייסבוק : 1
דצ שוכר,מדיניות הפרטיות : 1
הדיחי -,ראיות אלקטרוניות : 1
תורירגש דבוע,רגולציה וממשל : 1
הלעה לוכי,מדיניות הפרטיות : 1
השגה בחר,פטנטים : 1
רודמ רתא,מדיניות הפרטיות : 1
ררוע נימ,ראיות אלקטרוניות : 1,סדר דין פלילי : 1
רש רעס,פייסבוק : 1
חרכהב אל,פייסבוק : 1
רבייס כרעמ,פשעי מחשב : 1
די אב,פייסבוק : 1
שופיח רצעמ,סדר דין פלילי : 1
רמש דעוי,מדיניות הפרטיות : 1
לע הנש,פשעי מחשב : 1
ידגנ העיבת,פייסבוק : 2
הנידמ שמתשה,מדיניות הפרטיות : 1
ללכ עדימ,מדיניות הפרטיות : 1
המזוי כריב,רגולציה וממשל : 1
דוע תוירטמויב,רגולציה וממשל : 1
נתינ תושר,דעות : 1
( תורבחתה,מדיניות הפרטיות : 1
ררוע לש,ראיות אלקטרוניות : 1,סדר דין פלילי : 1
יוצמ בושמ,מדיניות הפרטיות : 1
נמז שקיב,ראיות אלקטרוניות : 1
לע מסרפתה,דעות : 1
) kaerFtnerroT,דעות : 1
ליגר היגולופרומ,שדי תרומות : 1
משרנ יתוכאלמ,פטנטים : 1
מש הרטשמ,פייסבוק : 1
הנומת לא,רגולציה וממשל : 1
משיי רתא,מדיניות הפרטיות : 1
וצ די,מדיניות הפרטיות : 1
מלוצ עוריא,פייסבוק : 1
daPi enohPi,פטנטים : 1
השק הקד,פטנטים : 1
עונמל ידכ,מדיניות הפרטיות : 1
ילילפ ניד,סדר דין פלילי : 1
מאתהב טופיש,סדר דין פלילי : 1
הבוח רוטפ,דעות : 1
מוחת רידגה,מדיניות הפרטיות : 1
דומעו רתא,פייסבוק : 1,זכויות יוצרים : 1
רמא ליד,מדיניות הפרטיות : 1
ריבעה נפדפד,מדיניות הפרטיות : 1
שיא ניד,רגולציה וממשל : 1,ראיות אלקטרוניות : 1,פשעי מחשב : 1,פייסבוק : 1,פטנטים : 1,סדר דין פלילי : 1,זכויות יוצרים : 1,דעות : 1,מדיניות הפרטיות : 1
אל עבות,פייסבוק : 1,זכויות יוצרים : 1
שנוע רזג,פשעי מחשב : 3,סדר דין פלילי : 1
תעב חרב,דעות : 1
ררוגתה עבתנ,פייסבוק : 1
הנוי הליחת,פטנטים : 1
עדימ תויטנבלר,ראיות אלקטרוניות : 1
לביק ],ראיות אלקטרוניות : 2
הקיחמ תוברל,פייסבוק : 1
"ט""ומר (",דעות : 1
- ררוע,ראיות אלקטרוניות : 1,סדר דין פלילי : 1
נכש כוסכס,פייסבוק : 1
שיגה עבות,פייסבוק : 1
יגולונכט רישכמ,פטנטים : 1
עציב ככב,פשעי מחשב : 1,סדר דין פלילי : 1
שמתשה ילטיגיד,פייסבוק : 1
רתא העדומ,זכויות יוצרים : 2
ראוד בתכ,דעות : 1
( לש,מדיניות הפרטיות : 1
תמיא היה,מדיניות הפרטיות : 1
ררע הדבוע,ראיות אלקטרוניות : 1,סדר דין פלילי : 1
הנשמ הקיקח,פטנטים : 1
הנגה תושרהתושרל,רגולציה וממשל : 1
לוענמ עבתנ,זכויות יוצרים : 1
מולש טפשמ,ראיות אלקטרוניות : 1
ניא רתא,מדיניות הפרטיות : 1
ניא נבומכ,מדיניות הפרטיות : 1
דוביע שרופמ,פייסבוק : 1
גליד דצ,דעות : 1
נחב נוזמא,פטנטים : 1
שמתשה ),זכויות יוצרים : 1
אל ),מדיניות הפרטיות : 1
נוכנ לא,דעות : 1
( ירוביצ,פייסבוק : 1
נכ רתא,מדיניות הפרטיות : 1
כות יחרזא,ראיות אלקטרוניות : 1
נבומכ לא,מדיניות הפרטיות : 1
מויה רשיא,רגולציה וממשל : 1
חתפנ ררוע,ראיות אלקטרוניות : 1,סדר דין פלילי : 1
עבשוה רבח,פטנטים : 1
רתא המכסה,מדיניות הפרטיות : 1
היה אל,רגולציה וממשל : 1
נותנ לטינ,רגולציה וממשל : 1
קוח נוקית,רגולציה וממשל : 5
תעבתנ לדגמ,זכויות יוצרים : 1
בלושמ הפקתמ,פשעי מחשב : 1
מסרפ נעט,זכויות יוצרים : 1
כרוצל חוליש,פטנטים : 1
סנק מולשת,פשעי מחשב : 1,סדר דין פלילי : 1
תיב טפשמ,סדר דין פלילי : 1
הוונ יפא,ראיות אלקטרוניות : 1,דעות : 1
הווראסמ אאלע,ראיות אלקטרוניות : 2
יוליג נוכנ,ראיות אלקטרוניות : 1
ניב ניחבה,פטנטים : 1
ריבעה אל,מדיניות הפרטיות : 1
GRN רתא,דעות : 1
מימוליצ ההובג,סדר דין פלילי : 1
כרד נעמ,דעות : 1
ניזגמ רתא,פייסבוק : 1,זכויות יוצרים : 1
